ФИО,Желаемая должность,Зарплата,Личная информация,Местоположение,Занятость и график,Общий опыт,Последнее место работы,Обязанности,Ключевые навыки,Обо мне,Образование,Языки,Ссылка
Кандидат,Frontend-разработчик,Не указано,"Женщина, 28 лет","Улан-Удэ , не готова к переезду , готова к командировкам",Не указано,Опыт работы 6 лет 3 месяца,Инженер-разработчик в АстроСофт,"Исправление багов и доработка модулей. Реализация новых фич в рамках командных задач ( интеграция телефонных кодов стран, подключение яндекс метрики, добавление хуков по событиям, редизайн системы. и тд). Разработка не только frontend но и backend части.","HTML, CSS, Js, React, Git, Linux, Redux toolkit, Electron, Node.js, Angular, AngularJS, TypeScript, Русский — Родной, Английский — A1 — Начальный, Немецкий — A1 — Начальный","Опытный фронтенд-разработчик с коммерческим опытом работы. Успешно решаю поставленные задачи, стремясь к оптимальным результатам. Обладаю способностью быстро осваивать новые инструменты и технологии, что способствует эффективной реализации проектов. Хорошо работаю в команде, умею слушать и вносить конструктивные идеи для достижения общих целей. Стремлюсь к профессиональному росту в области фронтенд-разработки.","Бурятский государственный университет, Улан-Удэ Институт математики и информатики , Математическое моделирование и разработка по; Бурятский государственный университет, Улан-Удэ Институт математики и информатики , Прикладная информатика; Фронтенд разработчик Hexlet , Фронтенд разработчик","Русский — Родной, Английский — A1 — Начальный, Немецкий — A1 — Начальный",https://hh.ru/resume/4ecec6a0000419b7f90039ed1f794a50486568
Кандидат,React Frontend Developer,Не указано,"Мужчина, Не указано","Краснодар , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 15 лет,TeamLead Frontend в Winfinity,Разработка фронтенд части игры,"JavaScript, Git, react.js, TypeScript, webpack, Node.js, HTML5, CSS3, jQuery, Ajax, Linux, Gulp, MongoDB, Sass, PostCSS, react-redux, react-actions, react-saga, continuous integration, express.js, koa.js, blockchain, ethereum, bitcoin, web3, Русский — Родной, Английский — A2 — Элементарный","Нравится изучать новые технологии, делать красивые и функциональные веб-приложения","LoftSchool Продвинутый курс по веб-разработке; Кубанский государственный аграрный университет, Краснодар Юридический; Курс по angular javascript.ru , Angular.js; Node.js - серверный javascript Школа онлайн образования LoftSchool; React.js Разработка веб-приложений Школа онлайн образования LoftSchool; Javascript.ru Javascript.ru , Angular.js; Продвинутый курс по Веб-разработке LoftSchool","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/26634ee400036eafde0039ed1f6271465a6e41
Кандидат,Frontend-developer(Vue.js),Не указано,"Мужчина, 24 года","Москва , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 5 лет 9 месяцев,Frontend Developer в ApRbot/Dreamdocs,"Поддержка легаси на vue2 Разработка новых фич/страниц, редизайн легаси на vue3 compisitions api + ts Управление отделом веб разработки, взаимодействие с ML отделом, бизнесом Ревью кода Разработка архитектуры","HTML, CSS3, JavaScript, jQuery, SASS/SCSS, БЭМ, Vue, Nuxt, Русский — Родной","Стек: JS(es6+) TS Vue2, Nuxt Vue3",МКОУ СОШ,Русский — Родной,https://hh.ru/resume/9e1a464a0008433c440039ed1f37514b383566
Кандидат,Frontend-разработчик,180 000 ₽ на руки,"Мужчина, 34 года","Москва , готов к переезду (Тольятти) , готов к командировкам",Не указано,Опыт работы 14 лет 2 месяца,Senior Software Developer в Luxoft,"Разработка клиентской части банковских сервисов для клиентов компании Люксофт, включая создание пользовательских интерфейсов, интеграцию с бекенд-системами и обеспечение и удобства использования с испольованием фреймворка Ангулар. - Разработка и поддержка клиентской части веб-приложения - Написание программного кода - Исправление выявленных багов","JavaScript, CSS3, HTML5, TypeScript, Git, AngularJS, Node.js, Angular, SQL, React, Qt, C++, MongoDB, Java, Python, Blender 3D, Русский — Родной, Английский — C1 — Продвинутый","Фронтенд разработчик, специализируюсь на разработке веб-приложений на Angular, NodeJS. Имею опыт в разработка баз данных, десктопных и мобильных приложений.","Тольяттинский государственный университет, Тольятти Математики и Информатики , Прикладная математика и информатика","Русский — Родной, Английский — C1 — Продвинутый",https://hh.ru/resume/d92864a30006f43ff80039ed1f534d67564b73
Кандидат,frontend/backend разработчик,250 000 ₽ на руки,"Мужчина, 26 лет","Александров , готов к переезду , готов к командировкам",Не указано,Опыт работы 3 года 6 месяцев,"Разработчик программного обеспечения в ООО ""КЛИК ГРУПП""",Перенос функционала с EAM-системы IBM maximo на отечественную Аксиому. Занимался в слое бекенд-брокер. Постановка задач для соседних отделов (на клиентские и бекенд-ядро). Онбординг новичков,"SQL, JavaScript, PostgreSQL, Sass, Git, MySQL, HTML5, CSS3, Python, Redux, Nest.js, Express, Node.js, Next, Jira, Vue.js, MongoDB, БЭМ, MVC, REST API, Code review, NodeJS, BEM, NestJS, TypeScript, MobX, ReactJS, React.js, Java Script, Frontend, Русский — Родной, Английский — B1 — Средний, Испанский — A1 — Начальный","Интересно развитие как во фронтенд, так и в бекенд разработке. Cуммарно занимаюь вэб-разработкой более 3 лет. Имею опыт работы с react, next, vue, redux, redux toolkit, mobx, препроцессорами css (sass и less), styled-componens, mui, espress.js, nest, sequelize, typeORM, postgreSQL, mySQL, mongoDB, typeScript, jest, redux-testing-library, postman, jira, slack, confluence; python. Также есть опыт разработки скриптов для автоматизации выполнения задач в браузере (puppeteer), создания телеграмм-ботов (node-telegram-bot-api), отчетов в Excel формате (xlsx-populate) и Google Sheets (googleapis) Постоянно занимаюсь саморазвитием, используя разнообразные источники информации: изучаю новые технологии, решаю алгоритмические задачи, улучшаю навыки владения иностранными языками. https://leetcode.com/sp999/ https://github.com/7on999 https://www.codewars.com/users/7on999","Московский авиационный институт (национальный исследовательский университет), Москва Системы управления, автоматики и электроэнергитики , Навигационные системы и инерциальные датчики систем управления ЛА; Frontend разработка Netcracker , Html, css (less), js, angular, gulp","Русский — Родной, Английский — B1 — Средний, Испанский — A1 — Начальный",https://hh.ru/resume/de44a6a10008c8cc650039ed1f334c42534749
Кандидат,Frontend-разработчик,Не указано,"Женщина, 30 лет","Санкт-Петербург , готова к переезду (Россия) , готова к командировкам",Не указано,Опыт работы 1 год 7 месяцев,Frontend-разработчик в Страна Карт,"Поддержка и разработка сайтов, web-приложений","HTML, CSS, Git, JavaScript, TypeScript, AngularJS, Angular 2/5, Gulp, Webpack, Go, pug, Русский — Родной","Имею опыт работы с крупными проектами, корпоративными сайтами, crm-системами. Разрабатываю с AngularJS и Angular выше второй версии. Есть опыт разработки серверной части приложений c использованием языка Go.",Не указано,Русский — Родной,https://hh.ru/resume/96d0cd4d00051cda560039ed1f6168314f3233
Кандидат,Frontend-developer middle,Не указано,"Мужчина, 39 лет","Самара , м. Российская , не готов к переезду , готов к командировкам",Не указано,Опыт работы 15 лет 5 месяцев,Frontend-разработчик в Открытый код,VueJS,"JavaScript, HTML, CSS, VueJS, Android SDK, Git, Linux, Sass, Gulp, Vuex, Webpack, Node.js, AngularJS, Axios, БЭМ, Express.js, Firebase, HTML5, GraphQL, npm, Gitlab, TypeScript, Angular, RxJS, Redux, ReactJS, REST API, Русский — Родной, Английский — A2 — Элементарный, Французский — B2 — Средне-продвинутый","Github: https://github.com/YoursTruly450 Пример тестового на vue2 vuex: https://yourstruly450.github.io/vue-football-data/ Навыки: Java Script - продвинутый уровень HTML, CSS, Bootstrap, SASS, Gulp Vue.js - основной framework, работаю в нем с 2020 Webpack Git TypeScript - учебные проекты (пример на vue2 ts: https://yourstruly450.github.io/weather-vue-typescript/) Angular - прошел курсы (https://github.com/YoursTruly450/angular-blog) React - прошел курсы (https://github.com/YoursTruly450/mern-course) Node.js - прошел курсы Unit test - прошел курсы Python - начальный уровень Java - начальный уровень Android Studio (сделал apk для работы с геопозицией для личного использования) Готов учиться, пишу код каждый день.","Самарский государственный аэрокосмический университет им. академика С.П. Королева (национальный исследовательский университет), Самара летательные аппараты/космические аппараты и разгонные блоки , инженер-специалист; Курсы французского языка Альянс Франсез , B1; LEAN SIGMA WHITE BELT Snecma (Safran groupe) , White belt","Русский — Родной, Английский — A2 — Элементарный, Французский — B2 — Средне-продвинутый",https://hh.ru/resume/1f77589c0000ce9c410039ed1f394b326b4330
Кандидат,Frontend разработчик (React),Не указано,"Мужчина, Не указано","Санкт-Петербург , м. Площадь Мужества , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 13 лет 4 месяца,Middle+ Frontend разработчик в KODE,"Проект 1: Краудфандинг-платформа (Next.js) Ключевые задачи: Разработал UI-Kit (Chakra UI + Storybook), использовавшийся в 12+ компонентах платформы Реализовал сложные формы с валидацией (Yup) и многошаговыми визардами Реализовал сложную визивиг форму с добавлением видео с youtube Настроил кеширование данных через React Query для 10+ API-эндпоинтов (OpenAPI) Проект 2: Мобильное приложение (React Native) Ключевые задачи: Рефакторинг архитектуры: Перенёс data-fetching логику из Redux-Saga в React Query → улучшил DX: - Упростил обработку ошибок на 40% кода - Сократил бойлерплейт для новых API-интеграций Фичи высокой сложности: Реализовал оплату через СБП: - Интеграция с банковскими приложениями (deep linking + обработка callback) - Механизм fallback: веб-виджет при отсутствии банковского приложения Разработал 5+ многошаговых форм (React Hook Form + Yup): - Динамическая валидация финансовых операций - Визуализация прогресса пользователя Оптимизация производительности: Внедрил memo/useCallback для 20+ компонентов → снизил ререндеры на 35% Реализовал виртуализацию списков (FlashList) для экранов с 1000+ элементами Процессы качества: Провёл 50+ кросс-ревью Оптимизировал pre-push хуки: линтинг + проверка типов + unit-тесты Мои инициативы: Автогенерация типов из OpenAPI: - Создал скрипт на основе openapi-typescript → 100% типизации API, который при изменении из репозитория с схемой создает новый МР в текущем репозитории с готовой кодогенерацией - Эффект: Сократил время на ручное описание типов на 30% (с 10 до 7 часов/неделю на команду)","Nextjs, HTML5, CCS3, JavaScript, БЭМ, Git, ES6, React hooks, Redux, TypeScript, React Native, MobX, CSS3, Axios, Styled Components, WebSocket, Sass, Рефакторинг кода, REST API, Redux Toolkit, Rtk Query, React, CSS, HTML, React.js, CI/CD, Antd, Node.js, Angular, Docker, Русский — Родной, Английский — B1 — Средний","Frontend-разработчик с 5+ годами опыта создания сложных веб- и мобильных решений. Мои контакты: telegram: @dinis_l Специализируюсь на: Разработке высоконагруженных приложений на React/Next.js (FSD-архитектура, оптимизация рендеров, React Query) Кросс-платформенной мобильной разработке (React Native + единая логика с веб-версией) Внедрении инженерных практик: автогенерация типов из OpenAPI, настройка CI/CD, создание инструментов для DX (например, VS Code плагин для коммитов) Мой технический DNA: Оптимизация: снижаю ререндеры на 35% (memo/useCallback), ускоряю сборки на 15% через Webpack Сложная фронтенд-логика: формы с многошаговой валидацией (React Hook Form + Yup), платежные интеграции (СБП) Точность в деталях: адаптивная, pixel-perfect верстка (Chakra UI, AntD) + семантический HTML5 Что ценю в работе: Глубокую проработку архитектуры (перевел 3 проекта на FSD) Возможность создавать инструменты, улучшающие процессы Работу в командах, где важен обмен опытом (провел 50+ код-ревью, менторил разработчиков) Готов принести пользу в проектах, где требуется: Развитие и оптимизация React/React Native продуктов Внедрение современных практик (микрофронтенды, строгая типизация) Решение нетривиальных задач: визуализация данных (Konva.js), интеграция с hardware Профили для проверки навыков: Codewars: https://www.codewars.com/users/ssdenis00 LeetCode: https://leetcode.com/u/user6696id/ GitHub: https://github.com/ssdenis00","Севастопольский национальный технический университет, Севастополь ИВТ (Информатика и вычислительная техника) , Компьютерные сети и системы; Симферопольский Автотранспортный техникум Компьютерная диагностика , Компьютерные системы и сети; Веб-разработчик Яндекс.Практикум","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/1d3813b90008f5042d0039ed1f784977697539
Кандидат,Middle Frontend-разработчик,Не указано,"Мужчина, 24 года","Нижний Новгород , готов к переезду (Россия) , готов к командировкам",Не указано,Опыт работы 5 лет 9 месяцев,Middle Frontend-разработчик в ASD Technologies / ASD rus,"Проект представляет собой облачное хранилище для бизнеса На данном проекте переписывал SPA приложения c Vue на React, а так же занимался его поддержкой Занимался поддержкой старого проекте на Vue и AngularJs В рамках задачи по переписыванию прилоежния использовали: Архитектура - FSD Библиотека компонентов- Material UI Сторедж - Redux + RTK","REST API, Redux, TypeScript, Jira, React, JavaScript, HTML5, CSS3, Git, RTK, Figma, API, SPA, Webpack, VueJS, Pinia, Agile, Русский — Родной, Английский — B1 — Средний","React front end developer c опытом разработки 5 лет. Занимаюсь разработкой Web-приложений с использованием React и современных инструментов/фреймворков JavaScript. Готов работать как из офиса, так и удаленно Hard Skills: Технологии: React (Redux, RTK Query, React Router, Material-UI, Styled Components и другие), Next.js, TypeScript, Angular Верстка: Pixel-perfect верстка по Figma макетам API: Опыт работы с REST API Инструменты локализации: Работа с Lokalise Методологии: Опыт работы в Agile (планирование, оценка задач, ежедневные митинги, ретроспективы) Soft Skills: Эффективная работа в кросс-функциональной команде Развиты коммуникативные навыки, способность объяснять технические аспекты нетехническим специалистам Быстрая адаптация к новым и устаревшим технологиям Отличные навыки управления временем и способности к самоорганизации Креативность и способность разрабатывать проекты с нуля Высокая ответственность за качество работы",ДПК Программирование компьютерных систем,"Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/14a7e8670008c63a330039ed1f707477495345
Кандидат,Frontend-разработчик,90 000 ₽ на руки,"Мужчина, 33 года","Краснодар , готов к переезду , не готов к командировкам",Не указано,Опыт работы 3 года 7 месяцев,Frontend-разработчик в Instandart,"- верстка макетов (html/scss/jade/js(es6)/webpack) - поддержка и доработка сайта https://foodloyalty.co.uk (angular) - создание новых страниц для CMS Wordpress, поддержка и доработка сайта https://siliconvalleycommerce.com/ (html/php/mysql/js/css) - разработка и поддержка chrome extension для сайта https://monitorsky.com/ (chrome extension API, js(es6)) Новый дизайн сайта https://instandart-test.herokuapp.com/","JavaScript, HTML, jQuery, HTML5, CSS3, Точность и внимательность к деталям, Ajax, Git, PrestaShop, React, Angular, CMS Wordpress, CMS OpenCart, SCSS/SASS, es6, es5, react-redux, Node.js, PHP, Linux, Русский — Родной, Английский — B1 — Средний","Личные качества: - ответственный, - легко обучаемый, - аналитический склад ума, - трудолюбивый, - целеустремлённый, - веду здоровый образ жизни.","Херсонский национальный технический университет, Херсон Кибернетики , Микроэлектроника и полупроводниковые приборы","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/623f130500029633ce0039ed1f717639516569
Кандидат,Frontend-разработчик,190 000 ₽ на руки,"Мужчина, 21 год","Красноярск , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 5 лет 9 месяцев,Fullstack Developer в Pnxar,"Стек: next.js, typeScript, tailwind, redux/toolkit, docker, github actions, nestjs, exrepssjs, redis, tkassa Разработка собственного ui-kit, написание функционала трех чатов(глобальный, личный, поддержка), как на клиенте, так и на сервере. Функционал рейтинга пользователь. Введение статистики статистики каждого участинка. Обмен валют","HTML, CSS, JavaScript, Angular, React, NextJS, ReactNative, NestJS, Redux, Git, jQuery, TypeScript, RxJS, Node.js, Sass, ExpressJS, Webpack, Fastify, GraphQL, JestJS, JasmineJS, LodashJS, Capacitor, Ionic, Typeorm, PostgreSQL, MongoDB, Русский — Родной, Английский — B2 — Средне-продвинутый",Занимаюсь программированием более 5ти лет. Я заинтересован в решении сложных бизнес-задач. Могу работать с чужим кодом и его рефакторингом. tg: @dmitryroar github: https://github.com/dmitryroar,"Сибирский государственный университет науки и технологий имени академика М.Ф. Решетнева, Красноярск техник-программист","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/7f1dd46700082a0acc0039ed1f6f745836366a
Кандидат,Frontend-разработчик,Не указано,"Мужчина, 29 лет","Таганрог , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 2 года 7 месяцев,Frontend-разработчик в Mentalstack,Создание сайтов с 0 на Angular 2+,"HTML5, jQuery, JavaScript, Bootstrap, Jetbrains Phpstorm, HTML, Angular, TypeScript, CSS, Sass, Scss, ngrx, Русский — Родной, Английский — A1 — Начальный","У меня 2+ года опыта в разработке клиентской части веб-приложений с нуля. Как специалист, я создаю соответствующую и масштабируемую архитектуру, пишу надежный и чистый код.","ИТА ЮФУ ИКТИБ , Прикладная информатика; HTML/CSS GeekBrains , Веб-разработчик; HTML5/CSS3 GeekBrains , Веб-разработчик; JavaScript GeekBrains , Веб-разработчик","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/e7dd38fb0003d71c8c0039ed1f684b63634c56
Кандидат,"Frontend-разработчик (React, Vue)",Не указано,"Мужчина, 26 лет","Санкт-Петербург , готов к переезду , готов к командировкам",Не указано,Опыт работы 4 года,Frontend-разработчик в Лаборатория Майнфрейм,"Разработка программного обеспечения в сфере геологии и маркшердерии. Разработка клиентской части клиент-серверного веб-приложения на React. Стек: Typescript, React, Redux, Hugo","Git, HTML, ООП, CSS, JavaScript, Vue.js, React, Vuetify, Vuex, HTML5, TypeScript, Webpack, SCSS, Sass, Redux, SQL, AngularJS, ASP.NET, MS SQL, PostgreSQL, Nuxt.js, Bootstrap, SPA, Angular, Angular Material, Node.js, jQuery, Русский — Родной, Английский — C1 — Продвинутый, Немецкий — A2 — Элементарный","Являясь опытным Frontend разработчиком с более чем двухлетним практическим опытом в сфере разработки интерактивных и высокопроизводительных веб-приложений, специализируюсь на работе с React и Vue.js, а также обладаю опытом работы с различными JavaScript и TypeScript платформами, включая Diasoft и OpenText. Имея технический багаж, который включает в себя глубокие знания в области Frontend и Backend разработки, я готов внести значительный вклад в успех вашей динамичной компании. Мои технические навыки охватывают широкий спектр инструментов и технологий, включая, но не ограничиваясь: Frontend: Разработка на JavaScript, TypeScript, HTML, CSS; опыт работы с Vue.js React, а также с такими библиотеками и фреймворками, как Bootstrap, Vuetify, jQuery, Three.JS, Pixi.JS, Vue-router, Vuex, Axios. Backend: Разработка на C++, SQL, C# использованием фреймворков ASP.NET Core, .NET Framework, Node.js и опыт работы с СУБД, такими как PostgreSQL и MS SQL. Продвинутое владение системами контроля версий, включая GIT и TortoiseSVN. Как специалист, я отличаюсь аналитическим мышлением, вниманием к деталям, умением работать в команде и высокой обучаемостью. Ищу возможность применить свои навыки и знания для развития в динамично развивающейся компании, где смогу вносить вклад в создание инновационных решений и участвовать в интересных проектах. В свободное от работы время занимаюсь музыкой, играю на гитаре, бас-гитаре и ударных инструментах","Санкт-Петербургский национальный исследовательский университет информационных технологий, механики и оптики, Санкт-Петербург Мегафакультет трансляционных информационных технологий , Прикладная информатика; Астраханский государственный технический университет, Астрахань Институт Информационных Технологий и Коммуникаций , Программная Инженерия; АГТУ АГТУ , Переводчик в сфере профессиональной коммуникации","Русский — Родной, Английский — C1 — Продвинутый, Немецкий — A2 — Элементарный",https://hh.ru/resume/5890b23b00075c3ac00039ed1f52337a654c65
Кандидат,Frontend-разработчик,60 000 ₽ на руки,"Мужчина, 36 лет","Севастополь , готов к переезду , не готов к командировкам",Не указано,Опыт работы 5 лет 2 месяца,HTML-верстальщик в Индивидуальное предпринимательство / частная практика / фриланс,"- Владение HTML и CSS, flex, grid, perfect pixel, валидная, адаптивная и кроссбраузерная верстка для мобильных, планшетных и десктопных разрешений, в соответствии с макетами (Figma/Avocode) - Владение препроцессором SASS/SCSS; - Знание методологии БЭМ, - Опыт работы с инструментами: NPM, Gulp, Webpack, Git - Знание jQuery","Web-дизайн, Figma, HTML5, CSS3, Flex, Grid, Bootstrap, Обучаемость, Трудолюбие, SCSS, Кроссбраузерная верстка, Gulp, jQuery, БЭМ, BEM, Git, GitHub, npm, Java Script, React, Webpack, Redux, Typescript, Angular, Reactive Forms, RxJS, NgRx, Angular Material, PrimeNG, Swagger, Русский — Родной, Английский — A1 — Начальный","Успешно окончил курс ""UDEMY"" по профессии веб-разработка, преподаватель - Иван Петриченко. Успешно окончил курс ""UDEMY"" по профессии JavaScript+React, преподаватель - Иван Петриченко. Окончил курс ""UDEMY"" Полный курс по современному TypeScript, преподаватель - Иван Петриченко. Окончил курс ""SolarLab"" Angular Frontend Разработчик. Oчень мотивирован развиваться, быстро обучаюсь. Мои навыки: - HTML5, CSS3(препроцессоры SASS/SCSS) - Умею верстать на основе Figma/Avocode макетов - CSS-Bootstrap - Использую методологию БЭМ - Умею работать с PerfectPixel - Умею работать с GIT/GitHub - Понимание и опыт работы с npm, gulp, webpack - Знание и опыт адаптивной и кроссбраузерной вëрстки - Знаю основ UX/UI - ES6+ / Typescript - Знаю и умею применять принципы ООП - Опыт работы c JS-фреймворком React, React Hooks, React Router - Опыт работы c Postman для API запросов - Опыт работы с Redux, - Умение разбираться в чужом коде - Опыт работы c JS-фреймворком Angular, дополнительно: Reactive Form, RxJs, NgRx, Angular Material, PrimeNG Личные качества: - Ответственный подход к работе - Стрессоустойчивость - Работоспособность - Способность и желание учиться, развиваться - Умение выстраивать позитивные деловые и дружеские отношения - Умение работать в команде Готов приступить к работе на реальных проектах и продемонстрировать свои навыки. По необходимости готов выполнить тестовое задание. Ссылка на github профиль: https://github.com/rnzamuraev","СПбГУТ им. Бонч-Бруевича '11 Инфокоммуникационных сетей и систем (СС, СК и ВТ + МТС) , Многоканальных систем передачи; Angular frontend разработчик СоларЛаб; Полный курс по современному TypeScript Udemy; Web-разработчик Udemy , Web-разработчик; JavaScript + React с нуля до результата Udemy , JavaScript/React Разработчик","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/acb682f40007f6f2ec0039ed1f613963387656
Кандидат,Frontend-разработчик,70 000 ₽ на руки,"Мужчина, 25 лет","Санкт-Петербург , м. Гражданский проспект , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 1 год 5 месяцев,Web developer в Yumasoft,Разработка и поддержка ПО для веб-проектов компании. - ColdFusion - JavaScript - Angular 2+ - MS-SQL,"JavaScript, Typescript, Angular, ExpressJS, MongoDB, Git, HTML, SCSS, CSS, Node.js, Русский — Родной, Английский — B1 — Средний",Последний год развиваюсь в качестве fullstack специалиста. Открыт для изучения и применения различных технологий. Лучший вариант проверить мои навыки - выслать тестовое задание. @Roman_MiD - telegram для связи. Ссылка на мой профиль github: https://github.com/RomanMiD,"курсы Игоря Непипенко Learn JavaScript ru , Интенсив по TypeScript; курсы Ивана Петриченко Udemy , Практический JavaScript (Продвинутый уровень)","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/838353fa00090c5cfc0039ed1f6e73374c3773
Кандидат,Frontend-разработчик,100 000 ₽ на руки,"Женщина, 24 года","Санкт-Петербург , готова к переезду , готова к командировкам",Не указано,Опыт работы 4 года 2 месяца,Frontend-разработчик в Recycle map,"Программирование на Angular с использованием TypeScript, rxjs и SCSS. Участвовала в нескольких проектах компании Geosemantica: ""Tmatic travel"" - веб-приложение, которое позволяет прослушивать аудиогиды, путешествуя по достопримечательностям с помощью карты города. “Recycle map” - онлайн-карта для раздельного сбора мусора с функционалом управления зоной ответственности для модераторов.","JavaScript, Angular, TypeScript, Node.js, Git, Bootstrap, Английский язык, Python, RxJS, jQuery, БЭМ, ООП, MVC, REST API, MySQL, Ajax, Linux, HTML5, CSS3, CSS, Sass, Less, Gitlab, Программирование, Умение работать в команде, Умение разбираться в чужом коде, VueJS, Русский — Родной, Английский — B1 — Средний, Белорусский — C1 — Продвинутый","Ссылка на гитхаб - https://github.com/Pirog666. Там хранятся только старые учебные проекты. На текущем месте работы подписала NDA, но я могу показать как работает приложение в браузере (записать видео). Положительно отношусь к работе в коллективе, самообразованию и критике. Легко и с удовольствием осваиваю незнакомые технологии, которые становятся необходимыми в процессе работы над проектом. На постоянной основе в своем темпе наращиваю знания (изучаю learn.js и выполняю там задачки, читаю ""Грокаем алгоритмы"", изучаю документацию к технологиям). Последнее приложение написано на Angular, но мне хотелось бы поближе познакомиться с React и Vue.","Академия управления городской средой, градостроительства и печати Издательское дело , Редактор-корректор + оператор ЭВМ","Русский — Родной, Английский — B1 — Средний, Белорусский — C1 — Продвинутый",https://hh.ru/resume/1889e0350007051b390039ed1f78544f433668
Кандидат,"Frontend-Engineer (Ionic, Angular, Vue, React)",Не указано,"Мужчина, 35 лет","Пушкино (Московская область) , готов к переезду (Москва) , готов к командировкам",Не указано,Опыт работы 8 лет 1 месяц,"Разработчик в ТОП КЕЙС, ООО","Разработка фронтенда на проектах правительства Москвы (АИС ДО, АИС УИД, ЕБС, Реновация, МКА, HR-booth, АИС МГТ) АИС ДО: -Распилил проект на микрофронтенд (Angular\Nx\module-federation) -Организовал деплой (Gitlab-CI) -Обновил до 19 ангуляра -Реорганизовал модуль для работы по GraphQL / RPC Команда: 1 фронтендер (я), 8 бэкэндеров АИС УИД: -Разработал библиотеку компонентов для генеративной формы на Vue3 -Отпилил от монолита ряд модулей Команда: 6 фронтендеров, 6 бэкэндеров ЕБС: -Разработал модуль оформления билетов (Angular) -Оптимизировал отрисовку билета Команда: 3 фронтендера, 5 бэкэндеров Реновация, МКА: - Улучшил DX генеративных форм с точки зрения реюзабельности и кастомизируемости (Angular 10) -Команда: 1 фронтендер (я), 2 бэкэндера HR-booth: -Разработал интерфейс настройки ИИ-помощника (React) -Перевел проект на Typescript -Настроил деплой (Gitlab-CI) -Разработал модуль медиа-библиотеки Команда: 1 фронтендер (я), 2 фуллстека АИС МГТ: -Разработал мобильное веб-приложение на React Команда: 1 фронтендер (я)","HTML, CSS, JavaScript, ionic, TypeScript, Angular, Git, Firebase, jQuery, npm, Cordova, Websocket, GraphQL, GitLab CI, React, Vue3, API, Русский — Родной, Английский — B2 — Средне-продвинутый","Предпочитаю офисный формат работы. Коммерческий опыт работы на React, Vue3, Ionic Опыт Angular 6++ на уровне понимания его работы под капотом. HTML5, CSS3 и SCSS знаю с юношеской поры (регулярно почитывая пропозалы спецификаций). Предпочитаю JavaScript ванильный фреймворкному, TypeScript последних версий понимаю и использую, Git привносил в более чем одну dev команду. Руковожу и тренирую киберспортивную команду","Московский государственный университет дизайна и технологии, Москва","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/0d65dbc70006dfae150039ed1f56356c677346
Кандидат,Frontend-разработчик,3 000 $ на руки,"Мужчина, 32 года","Гомель , готов к переезду (Беларусь, Другие регионы, Россия) , готов к командировкам",Не указано,Опыт работы 4 года 8 месяцев,Fullstack-разработчик в SpecWorks,"Customer: SpecWorks Project: E-commerce Platform for Product Listings Goal: The goal of the project was to develop a platform where customers can list and manage their products efficiently. The platform includes a robust backend built with Medusa and a frontend powered by Next.js, ensuring a seamless user experience and scalability. Responsibilities: Participating in architecture discussions and planning sessions with the team. Developing and optimizing the frontend using Next.js to ensure a smooth and responsive UI. Integrating the Medusa backend with the frontend to enable seamless product management. Ensuring performance optimization and maintaining best practices in code quality. Stack: Next.js, TypeScript, Medusa, Tailwind CSS, Jest, PostgreSQL, Portainer, Minio - Разработка и поддержка клиентской части веб-приложения - Рефакторинг программного кода - Разработка и обслуживание серверной части приложения - Написание программного кода - Реализация функциональности и логики программы в соответствии с техническим заданием и архитектурными решениями","HTML5, CSS, JavaScript, React, Redux, SCSS, Less, Webpack, Jest, ES6, REST API, React.js, Frontend, GraphQL, Agile, Angular, TypeScript, Docker, Apollo, Git, ES6+, PostgreSQL, Java Script, Jira, Backend, Node.js, Nest.js, Русский — Родной, Английский — B2 — Средне-продвинутый","Software developer with hands-on experience building scalable web applications using modern JavaScript frameworks like ReactJS and Angular. Skilled in back-end development with Node.js, and proficient in working with both relational (PostgreSQL) and non-relational (MongoDB) databases. Committed to writing clean, maintainable code and following best practices in software architecture and testing. Experienced in collaborating within distributed agile teams across multiple time zones and industries. A fast learner, adaptable to new technologies, open to feedback, and passionate about continuous improvement.","Гомельский государственный университет им. Ф. Скорины, Гомель Экономический , Экономика и управление на предприятии (по отраслям); IT-Academy Epam , Разработка веб-сайтов с использованием HTML, CSS и JavaScript; IT-Academy Epam , Разработка веб-приложений на JavaScript; English Assesment Epam Systems , Current Level B2","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/8b254de10005743bd30039ed1f776b6d4b5174
