ФИО,Желаемая должность,Зарплата,Личная информация,Местоположение,Занятость и график,Общий опыт,Последнее место работы,Обязанности,Ключевые навыки,Обо мне,Образование,Языки,Ссылка
Кандидат,Frontend Tech Lead. TypeScript/Angular/React Engineer,Не указано,"Мужчина, 30 лет","Москва , готов к переезду , готов к командировкам",Не указано,Опыт работы 7 лет 3 месяца,TeamLead / Scrum master / Frontend Engineer в Andersen Lab,"Проект - система компенсации труда сотрудников. Достижения: Получил должность технического лида команды разработчиков из 4х человек включая меня в англоязычной распределённой команде. Курировал и успешно доставил сложный и ключевой продукт для управления денежными потоками в компании. Разработал и внедрил систему для работы со всеми мировыми платёжными системами основываясь на данных предоставленных SWIFT. Изобрёл и внедрил новый подход к интеграционному blackbox тестированию компонентов в окружении Angular, что позволило выявить и исправить 10% некорректно написанных тестов и уменшить зависимость тестового окружения от кодовой базы. Изобрёл и внедрил набор декларативного API, что позволило уменшить размер кодовой базы на ~20%. Уменьшил время рекомпиляции проекта с 20-40 секунд до 3-5 за счёт настройки конфигурации для разработки. Уменьшил время разработки страниц с таблицами (~90% от всех страниц) с 2-3 дней до 1-2 часов за счёт рефакторинга кодовой базы и внедрения декларативного API. Собрал команду фронтенд разработчиков и начал новый проект в системе используя переработанную архитектуру беря в учёт предыдущий опыт этого проекта на позиции технического лидера команды и скрам мастера. Доставил несколько фичей для системы отчёта. Исправил более 10 тысяч ошибок и утвердил стайл гайд с установкой eslint. Предотвратил простой разработчиков в команде более чем на 200 часов суммарного рабочего времени, за счёт внедрения подхода с локальной настройкой DNS, во время работы без стабильного окружения. Увеличил производительность страниц с таблицами с 10-20 fps до 60 за счёт рефакторинга кодовой базы. Провёл интерьвю для ~30 человек с последующим наймом 8ми старших разработчиков. Технологии: TS, JS, HTML, CSS, Angular, RxJS, Karma, Jasmine","Способность принять решение, Работа в команде, Английский язык, Наставничество, Scrum, Angular2, TypeScript, SCSS, HTML5, CSS3, BEM CSS, JavaScript, HTML, CSS, RxJS, Webpack, Material Design, React.js, NGXS, NGRX, Vuex, Vue, Redux, React, Русский — Родной, Английский — C1 — Продвинутый","🚀 Уверенный Frontend-инженер | Технический лидер | Энтузиаст интеграционного тестирования 🔍 Ищу удалённую позицию Tech Lead / Ведущего разработчика. 👋 Привет! Меня зовут Кирилл Коломин — я frontend-инженер с глубокими знаниями современных инструментов, фреймворков и архитектурных подходов. Я совмещаю экспертные навыки в frontend-разработке с проверенным опытом руководства командами, помогая создавать масштабируемые и легко сопровождаемые решения. После успешной реализации моего последнего проекта я нахожусь в поиске новой возможности, где смогу взять на себя полную ответственность за результаты проекта и внести вклад в создание надёжных и качественных frontend-решений с использованием лучших инженерных практик. 📌 Более 7 лет опыта на позиции frontend-разработчика. 📌 2 года в роли технического лидера и скрам-мастера. 📌 Автор технических статей и библиотеки ngx-testbox для интеграционного тестирования в Angular-приложениях. 🛠️ Ключевая экспертиза: Frontend-разработка • Архитектура frontend-приложений • Архитектурные и проектные паттерны • Техническое руководство • Автоматизация и интеграционное тестирование 💡 Технологический стек: Angular • React.js • Vue.js • TypeScript • JavaScript • HTML • CSS","Томский государственный архитектурно-строительный университет, Томск Строительных материалов , Производство строительных материалов, изделий и конструкций","Русский — Родной, Английский — C1 — Продвинутый",https://hh.ru/resume/7b2f9ea400083472fc0039ed1f50617a635761
Кандидат,"Разработчик (Senior) Typescript, NestJS, PostgreSQL, Phyton, C++",270 000 ₽ на руки,"Мужчина, 40 лет","Великий Новгород , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 18 лет 3 месяца,"Разработчик (Senior Fullstack) TypeScript, NestJS, Angular, PostgreSQL, DevOps-инженер в Onclass.com","1. Разработка и поддержка системы биллинга для международных взаиморасчётов: — приём платежей (как по РФ, так и международных); — безопасная сделка с автоматической выплатой контрагентам по всему миру; — KYC (физ. и юр. лица); — расчёт и регистрация VAT/НДС; 2. Code review, fullstack-разработка, DevOps","JavaScript, MongoDB, Node.js, PostgreSQL, Redis, Sequelize, Angular, TypeScript, Linux, Docker, NoSQL, SQL, Git, Arduino, Программирование микроконтроллеров, Python, Nginx, Русский — Родной, Английский — A2 — Элементарный","Разработчик в области прикладного, веб- и embedded-программирования с 18-летним стажем, опытом запуска крупных проектов и тимлидства, а также дипломированный инженер-конструктор электронных систем. Дополнительно - DevOps, сети, IT-аудит, аудит кода. Предпочтительно: бэкенд-разработка на TypeScript (Node.js, NestJS), Python, настройка IT-инфраструктуры, работа с серверным и сетевым оборудованием. Мои ключевые достоинства: — хорошо развитая интуиция и быстрое освоение новых технических направлений; — простота и надёжность решений - никакого ""зоопарка"" технологий и вечно всплывающих багов; — человек действия, нацеленный на результат. Имею дело с: TypeScript, JavaScript, NestJS, Angular, Phyton, C/C++, С#, PHP, MySQL, PostgreSQL, MSSQL, Redis, Mongo, Rabbit, Linux, Docker, Kubernetes, Arduino, Raspberry Pi и многое другое. Работаю с физ. и юр. лицами (ИП). Для гарантированного и быстрого ответа, пожалуйста, пишите в Telegram @lemix85","Новгородский государственный университет им. Я. Мудрого, Великий Новгород Разработка и проектирование эл. средств , Инженер; Гештальт-терапия Московский Институт Гештальта и Психодрамы — МИГиП , Гештальт-терапия","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/7967326600006f97b20039ed1f736563726574
Кандидат,"JS, Typescript , NodeJS, Angular, WebRTC, программист",90 000 ₽ на руки,"Мужчина, 47 лет","Феодосия , готов к переезду (Россия) , готов к командировкам",Не указано,Опыт работы 18 лет 10 месяцев,программист видеочата (фронтэнд/бэкэнд) в Дэйтинг сервис,"Должностные обязанности: - контроль за работой видеочата - ведение разработки фронтэнд и бэкэнд частей - разбор технических ситуаций, складывающихся у клиентов на основе подробной системы логирования - рефакторинг существующего JS кода клиентской и серверной частей с целью избавиться от накопившегося за годы существования сервиса ""технического долга"", который не позволял вносить изменения в код без копания в нем неделями - переработка архитектуры существующей системы - создание новой версии клиентской части видеочата по предоставленным ""примерным"" макетам, адаптивная верстка клиента Достижения: - к удивлению, сделать адаптивную верстку оказалось не так уж и сложно. Использовал почти везде CSS Flexbox. Обработал ситуации открытия видеочата на IPhone вместе с отображением поля ввода текста - избавился от бОльшого количества ""технического долга"". Переписал код на основании ООП с полиморфизмом, наследованием и инкапсуляцией. Избавился от неоднозначностей в коде, ввел интерфейсы, раздробил классы с огромным количеством строк на более мелкие, выполняющие одну задачу. - разбор технических ситуаций, складывающихся у клиентов на основе подробной системы логирования - почти с нуля разработал систему логирования действий пользователей, что позволяет быстро вникнуть в суть их проблемы, если такая возникает. JS клиенты высылают логи серверу, который сохраняет их в файлы, названия которых соответсвуют дате и времени - придумал, разработал и внедрил: - функционал создания коротких видео (анимационные GIF) для предпросмотра видео пользователей - функционал автоматической рассылки сообщений пользоватеям в зависимости от их действий (авточаты) - функционал создания и продажи пользователями своих коротких видеороликов в сервисе - функционал сбора статистики по открытию пользователями платных роликов. Ввел функционал удобной продажи роликов, в зависимости от действий пользователей","JavaScript, Java, MVC, WebRTC, OpenVidu, видеочат, Ajax, ООП, Janus, Kurento, Red5, Русский — Родной, Английский — B1 — Средний","Пример NodeJS кода: https://github.com/divisionby0/resumeCodeExamples/tree/master/nodeJsCodeExample Пример Angular кода https://github.com/divisionby0/resumeCodeExamples/tree/master/angularCodeExample Создание WebRtc видеочатов, конференций как p2p так и с использованием медиасервера Kurento, Janus, Red5 ICE, SDP, протоколы передачи медиа данных OOP MVC JavaScript, TypeScript Дотошный поиск причин почему ""не работает"" у того или иного удаленного клиента. Тестирование работы создаваемого видеочата (конференции итд) приложения во всех OS, в большинстве браузеров на всех этапах разработки. Отсутствие вредных привычек, активность, аккуратность, оперативность, стрессоустойчивость, усидчивость. Сдал с 1го раза в Феодосийском МРЭО теоретический и практический экзамен по вождению авто весной 2022",Не указано,"Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/4e665666000197e1f10039ed1f634e6a33496d
Кандидат,Web-программист,Не указано,"Мужчина, 37 лет","Калининград , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 10 лет 10 месяцев,"Старший разработчик, Tech Lead в ЦИФРА","- Проектирование и разработка масштабируемой архитектуры enterprise-приложения на Angular для нефтеперерабатывающей отрасли. - Внедрение микрофронтендной архитектуры с использованием Single-spa . - Руководство командой: техническое лидерство, менторинг, code review, планирование спринтов, оценка задач. - Интеграция с микросервисами через REST API, graphQL, signalR, оптимизация производительности SPA, улучшение user experience. - Разработка кастомных решений для оптимального UI - (бесконечные деревья, infinity-virtual scrolling, библиотеки компонентов) - Разработка компонентов-виджетов с использованием векторной (d3.js) и 3d (WebGL, WebGPU) графики - Повышение качества кода: внедрение unit-тестов (Jest), статического анализа и форматирования (es-lint, prettier) , CI/CD pipelines (Docker, Gitlab pipelines).","HTML, MySQL, ООП, SQL, HTML5, JavaScript, Git, CSS, AngularJS, Gulp, TypeScript, Sass, C#, Visual Studio Code, WebGL, WebGPU, Angular, Docker, Gitlab, GraphQL, PHP, Русский — Родной, Английский — B1 — Средний","Высшее образование по специальности «Прикладная информатика в экономике». Более 10 лет опыта в разработке веб-приложений в качестве full-stack и frontend — от лендингов и CMS-сайтов до масштабируемых enterprise-систем в промышленности (включая нефтеперерабатывающий сектор). Имеется релевантный опыт backend-разработки в прошлом: создавал и поддерживал серверную логику на PHP (Yii2, Laravel, Kohana, Symphony и кастомные решения), а также имел опыт разработки на C# (.NET Framework). Имеется экспертиза в Angular, TypeScript, микрофронтендах, архитектуре SPA, CI/CD, Agile/Scrum и техлидстве.","Калининградский филиал МЭСИ Прикладная информатика в Экономике , Информатик-экономист","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/aacb2e200003608c050039ed1f4f6b786e6e46
Candidate,Web developer,60 000 ₽ in hand,"Male, 27 years","Nizhny Novgorod , not willing to relocate , prepared for business trips",Не указано,Опыт не указан,Не указано,Не указано,"HTML, HTML5, JavaScript, Bootstrap, CSS3, CSS, Node.js, angular9, Git, firebase, English — Native, German — A1 — Basic, Russian — A2 — Elementary","I am Clife Mhlongo , originally from South Africa, currently doing my fourth year in Information Technology, at Lobachevsky University.I am passionate about software development, specifically web development. I do not have any work experience, but there are projects that I have been working on, I work hard with confidence. I have a very strong leadership and communication skills. As I am currently a leader of South African students that are in Russia.","Niznhy Novgorod Information Technology , web developemnt; Udemy udemy , Angular; udemy udemy , Nodejs; alison alison , Computer Networking; udemy udemy , Angular","English — Native, German — A1 — Basic, Russian — A2 — Elementary",https://hh.ru/resume/c57fe7c30008053aab0039ed1f79716e357337
Кандидат,Full Stack Developer/Angular/NodeJS(NestJS),Не указано,"Мужчина, 39 лет","Краснодар , не готов к переезду , готов к командировкам",Не указано,Опыт работы 17 лет 4 месяца,Эксперт разработки в USETECH,"--==<>==-- Проект: Госуслуги. Подпроект: Serverless платформа. Роль: Разработчик. Стек: Node.JS, Express. Обязанности: разработка инструментов для разработчиков для взаимодействия с инфраструктурой и сервисами. Реестр задеплоенных функций и т.п. Подпроект: Разработка плеера услуг. Роль: Разработчик. Стек: Angular, RxJs. Обязанности: разработка системы воспроизведения услуг оказываемых населению. Подпроект: проекты блока образования. Роль: Разработчик. Стек: nodejs, Angular, ngrx. Обязанности: доработка существующих проектов и разработка новых в рамках задач блока образования. --==<>==-- Проект: ГИСП Роль: Разработчик. Стек: Angular, Angular-redux Обязанности: исправление дефектов, разработка новой функциональности. --==<>==-- Проект: Сканер блокчейна Сайт: https://uniquescan.io/unique/ Роль: Разработчик-тимлид. Стек: NestJS, Sequelize, PostgreSQL, Redis. Обязанности: разработка нового сканера блокчейна не имеющего недостатков, которые были в форке(низкая скорость, отсутствие возможности перечитать с нужного блока и т.п.). В качестве API использовался GraphQL на базе Hasura, который впоследствии был переписан на кастомный, но с сохранением обратной совместимости и добавлением новой функциональности. Планирование спринтов, найм сотрудников, оценка задач. --==<>==-- Проект: WorldChess Сайт: http://worldchess.com/ Описание: онлайн трансляция шахматных турниров на виртуальной доске с оценкой позиций с оценкой ходов с помощью Stockfish. + шахматные турниры. Роль: Разработчик. Стек: TypeScript, Angular, NgRx, NGXS, JWT, WebSocket. Обязанности: Разработка новой функциональности для трансляций, продажи билетов, а так же разработка площадки для проведения онлайн турниров. --==<>==-- Проект: ЕЦУР. Описание: система обработки заявлений/обращений от граждан с контролем исполнения. Роль: Разработчик. Тимлид. Стек: TypeScript, Angular, MobX, RxJS, PrimeNG. Обязанности: Вёрстка компонентов, разработка интерфейсов, исправление дефектов. Разработка компонентов на базе PrimeNG библиотеки компонентов. Объединение двух кодовых баз в одну с целью минимизации дублирующих изменений. Планирование релизов, оценка задач, распределение задач. Настройка CI/CD на базе GitLab CI и docker. --==<>==-- Проект: Антифрод система по рынку недвижимости. Описание: Система для сбора информации о текущем состоянии рынка недвижимости, её анализ и систематизация, а так же получение информации в случае наличия отклонений от рыночных трендов. Роль: Разработчик. Стек: TypeScript(да-да, не смотря что это был проект на AngularJS), AngularJS, KendoUI. Обязанности: Разработка интерфейсов для отображения табличных данных, форм для внесения данных и различных интерфейсов для проведения анализа данных и обработки сигналов от системы анализа объектов недвижимости. Так же реализация задач по работе с картой, отображение объектов на карте, выделение областей для группировки объектов недвижимости. --==<>==-- Проект: Система документооборота. Роль: разработчик. Стек:JavaScript, ExtJS. Обязанности: Проект находился на предрелизном этапе, но имел ряд дефектов. Необходимо было в кратчайшие сроки разобраться с проектом и довести кодовую базу до состояния релиза устранив все имеющиеся дефекты.","JavaScript, Backbone, AngularJS, MySQL, PostgreSQL, HTML, HTML5, CSS, Node.js, jQuery, Linux, Mac Os, Apache HTTP Server, Python, Flask, Django Framework, ORACLE, Angular, TypeScript, Git, REST API, Nginx, Docker, CSS3, Русский — Родной, Английский — A1 — Начальный","front-end: JavaScript, TypeScript. WebSocket. Angular/AngularJS, RxJS, NgRx, NGXS, ngx-translate и многое другое связанное с Angular. Имею небольшой опыт работы с React, само собой с Redux, redux-saga и т.п. ExtJS от 3й до 6ой версии. Ну и куда же без jQuery, Backbone, Leaflet и т.п. back-end: NestJS/NodeJS Python. Django/Flask. RabbitMQ. Oracle, MySQL, PostgreSQL. Спорт: эндуро/мототуризм, велосипед, бег.","Забайкальский институт предпринимательства Сибирского университета потребительской кооперации, Чита Прикладной информатики в экономике , Экономист-Программист; НОУ ""Компьютерный колледж"" Программирование информационных систем , Программист","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/5efc764e000199f5130039ed1f416257303074
Кандидат,"Full stack web разработчик (angular 2+, .net core)",Не указано,"Мужчина, 30 лет","Казань , м. Козья слобода , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 8 лет 3 месяца,"Fullstack программист, удаленная работа в EPAM Systems Inc. (Россия)","- Поддержка и разработка клиентской части на Angular 11 (rx js, ng rx, jasmine) - Поддержка и разработка бэка на .net, .net core. - Работа с микросервисами, упакованными в docker под управлением kubernetis и octopus.","ASP.NET, MVC, Web Application Development, JavaScript, HTML, CSS, MS SQL, Xamarin, Entity Framework, LINQ, TFS, C#, ReactJS, TypeScript, Asp.net Core, SQL, Git, ООП, Angular2, Русский — Родной, Английский — B2 — Средне-продвинутый","Я окончил Казанский университет КНИТУ-КАИ, имею степень бакалавра и магистра. Мне интересна профессиональная разработка как фронта так и бэка, имею фулстек опыт в веб-разработке. Слежу за современными технологиями в этой сфере. В частности интересуюсь языками программирования С# (и серверными технологиями ASP.NET Core, MS SQL, EF, LINQ), а также JavaScript (и клиентскими библиотеками Angular, React), есть опыт работы с Angular 6+, небольшой опыт работы на React.js. В качестве хобби интересуюсь мобильной разработкой. Есть небольшой опыт разработки кроссплатформенного мобильного приложения на Xamarin.Forms, по шаблону проектирования mvvm. И небольшой опыт нативной разработки на Xamarin.Android. Моими достоинствами являются ответственность, упорство, дружелюбие, отзывчивость, доведение задачи до логического завершения, так же владение английским языком, окончил школу с английским уклоном(на уровне разговора и чтения профессиональной документации).","Казанский национальный исследовательский технический университет им. А.Н. Туполева, Казань Институт компьютерных технологий и защиты информации , Прикладная математика и информатика; Казанский национальный исследовательский технический университет им. А.Н. Туполева, Казань Институт компьютерных технологий и защиты информации , Программная инженерия (бакалавр)","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/2bf55e2000033d5f800039ed1f364c646f3333
Кандидат,Frontend-разработчик,Не указано,"Мужчина, 34 года","Самара , м. Московская , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 4 года 3 месяца,Frontend-разработчик в АО «Программный регион»,"Создание веб-страниц, лендингов, разработка и поддержка пользовательского интерфейса с использованием Twig/SCSS/JavaScript (без фреймворков), сервисов на Vue.js. - Работа в команде, взаимодействие с backend, получение и отрисовка различных данных, разработка интерактивного функционала, анимации, QUIZ-страниц, оптимизация сайтов - Разработка сервисов на Vue.js (v3), работа с AXIOS, Pinia, Vuetify, Vuelidate, Tailwind. - Работа с Git - Интеграция различных рекламных библиотек, скриптов Google Recaptcha, Google Sign In, GTAG, Реализация сайтов как приложении PWA, подключение push-notifications. - Решение различных задач, от замены текстов до внедрения новых разделов с логикой, требующих работу с cookie, метками utm, асинхронными операциями, отрисовкой данных с бекенда.","JavaScript, Обучаемость, HTML5, CSS3, Vue.js, Vuex, Buefy, Vue router, Vee validate, Twig, Angular, TypeScript, Русский — Родной, Английский — A2 — Элементарный","Опыт работы в коммерческой разработке более 2х лет. Стек HTML,CSS,JS,TS, Sass,Twig, Vue.JS, Angular. В обязянности входит разработка сайтов, лендингов и пользовательского интерфейса, верстка email-рассылок и небольшой опыт верстки AMP-писем, сервисов на Vue.js. Обучаем, усидчив, люблю работать долго на одном месте (не фанат менять места работы). Ссылка на портфолио: https://fadhost91.github.io/","HTML Academy HTML Academy , Профессия “Frontend-разработчик”","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/eaf666660008f316620039ed1f354b47497034
Кандидат,"Архитектор / Руководитель группы разработки (Web, C# .NET Core, Angular)",260 000 ₽ на руки,"Мужчина, 47 лет","Москва , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 23 года 7 месяцев,"Корпоративный архитектор (Старший менеджер СУБД, интеграционных и портальных решений) в АО ""Первая Башенная Компания""","Сфера деятельности компании - эксплуатация 16 тысяч антенно-мачтовых сооружений по всей России. Основные направления автоматизации компании: коммерция (согласование и размещение оборудования клиентов), земельно-имущественный комплекс, эксплуатация, строительство. Обязанности: Сбор и анализ требований к реализации инфраструктурных решений, проектирование архитектуры, управление и техническое руководство командой разработки (внутренние и внешние ресурсы), архитектурный надзор, участие в разработке ключевого функционала единой информационной системы компании. Достижения: Выполнен весь комплекс по автоматизации, от первоначального сбора требований до конечных решений - создана единая информационная система (ЕИС ПБК) для работы сотрудников по всем комплексам задач через веб-интерфейс, проведена миграция из смежных систем, реализована необходимая интеграция с внутренними системами компании. Ведутся работы по развитию информационной системы, созданию мобильного приложения для выполнения работ на антенно-мачтовых сооружениях, личному кабинету для клиентов. Технологии: микросервисная архитектура, ASP.NET CORE 2.1, C#, REST Web API, SPA Angular 4 (typescript), Clarity Design System, PostgreSQL, ORM - Entity Framework, RabbitMq, ОС CentOS (вся инфраструктура на Linux), Docker, BPMN, Redis. В более ранних проектах в резюме: Oracle, MSSQL, АSP.NET MVC, WCF См. предыдущие проекты, включая Фондовую биржу РТС.","ASP.NET, ASP.NET Core 2.1, BPMN, Angular4, PostgreSQL, ORACLE, MS SQL, Web Application Development, Системная интеграция, Управление командой, erWin, IIS, Entity Framework, ORM, NoSQL, HTML5, C#, FastReport, IoC, Проектный менеджмент, CentOS, JavaScript, Typescript, Visual Studio C#, Русский — Родной, Английский — B2 — Средне-продвинутый","Основные компетенции: - Проектирование и разработка прикладного программного обеспечения на платформе .NET. - Создание высоконагруженных интернет-решений с использованием микросервисной архитектуры - Опыт интеграции, создания распределенных систем (WebApi, WCF, RabbitMq, MassTransit, Windows Services, Web Services) - HTML, CSS, Angular4, JS - Языки программирования, технологии: C#, ASP.NET, ASP.NET MVC, ASP.NET Core 2.1, Linq, WCF, JQuery, Bootstrap, SPA Angular 4, XML/XSD/XSLT, T-SQL, FastReport.Net, ORM, Dapper, Еntity Framework, Rabbit MQ, IoC, SimpleInjector, BPMN, IIS, СКЗИ КриптоПро, CI, Agile, html, css - Средства: Visual Studio, SVN/GIT, Redmain, ERWin, MS Visio, Axure RP, XMLSpy, SoapUI - СУБД: Oracle 12c, MS SQL Server 2012, PostgreSQL, NoSQL","Инженерно-экономический институт МАИ Второе высшее. Факультет №5, ИМЭФ МАИ , Специальность «Экономика и управление на предприятиях»; Московский государственный институт электроники и математики Автоматики и вычислительной техники , Cпециальность «Вычислительные машины, комплексы, системы и сети», специализация «Программно-информационные системы»","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/ab5a0e9f0005c39c420039ed1f306f644c4763
Candidate,Full Stack developer,110 000 ₽ in hand,"Male, 30 years","Nizhny Novgorod , willing to relocate , prepared for business trips",Не указано,Work experience 4 years 2 months,Software Engineer в Alexander Forbes,"Stack: C#, Asp.Net Core, Asp.Net Core Web API, javaScript, Angular, TypeScript, SQL, Entity Framework, Azure DevOps, Docker, Kubernetes Responsibilities include: - automating business processes using Bonita BPM - implementing new feature/functionality - fixing existing/reported bug - enhancing functionality as per staff request - testing newly added functionality for errors - Building Web ApI - Consuming Web API - Implementing security features for the APi -Testing the API on Postman - Modelling and designing Databases","ООП, Git, JavaScript, MVC, API, HTML, Typescript, RxJs, NgRx, MS SQL, Entity Framework, APEX, LWC, SOQL, ASP.NET, Kubernetes, Docker, ReactJs, Material-UI, Angular, English — Native","I have developed a passion for coding since high school, however I was it was not until 4 years ago that I started doing it as career. I am constantly striving to get better at it, learn new skills and master the ones I already possess. Currently I am a junior level( on my way to becoming middle level) full stack developer with an emphasis on: -JavaScript -Angular -Asp.net core Web API -Asp.net core mvc. As a frontend developer, I am quite comfortable with the latest trends and standards in Frontend development. I am a fast learner and a team-player. You may count on me being an asset to your project. If the project requires the knowledge of other frameworks, currently not part of my stack, I am willing to quickly learn them. I am also in the process of learning backend technologies such Asp.net core Mvc and Asp.net core Web Api. https://github.com/Edwin-web-commits","Lobachevsky State University of Nizhny Novgorod Information Technology , Programming of mobile devices; Udemy Information Technology , Android development , Java junior development",English — Native,https://hh.ru/resume/a46b0d330007b90bcb0039ed1f6c734d6d6c73
Candidate,Frontend developer,Не указано,"Female, Не указано","Moscow , metro station Krasnoselskaya , not willing to relocate , not prepared for business trips",Не указано,Work experience 16 years 11 months,Designer в UP digital,• Developed concept of promo websites; • Developed presentations; • Developed special projects; • Collected and analyzed marketing statistics; • Assigned supplies and controlled specification implementation;,"css js angular, Russian — Native, English — C2 — Proficiency",https://github.com/verapavlovnamsc/,"British Higher School of Design, Moscow design , lecturer; web-designer private school , web-designer; SEO specialist private school , SEO specialist; driving test driving school""Doseaf"" , exellent","Russian — Native, English — C2 — Proficiency",https://hh.ru/resume/550918740002ccebc30039ed1f656457365453
Кандидат,JS разработчик,Не указано,"Мужчина, 38 лет","Одинцово (Московская область) , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 1 год 10 месяцев,JS разработчик в International Science Hub,"Angular, вёрстка.","HTML5, CSS3, JavaScript, Git, SCSS, Русский — Родной","В данный момент работаю фрилансером. Занимаюсь Front-End разработкой на сайте ish.eart Стремлюсь развиваться в Web и game разработке, самостоятельно нахожу новую информацию и применяю её на практике. Знаком с такими програмами как Figma Avocode ссылки на проекты: https://angular-blog-856b2.firebaseapp.com https://web-constructor-596e2.web.app/ https://github.com/DenisBykovS","СОШ 2; node.js geek brains , ссылка https://gb.ru/certificates/561168; react geek brains , ссылка https://gb.ru/certificates/561167; HTML CSS geek brains , ссылка https://gb.ru/certificates/441308; git geek brains , ссылка https://gb.ru/certificates/526106; основы базы данных geek brains , ссылка https://gb.ru/certificates/526107; базы данных geek brains , ссылка https://gb.ru/certificates/526002; Java script уровень 2 geek brains , ссылка https://gb.ru/certificates/526000; Java script уровень 1 geek brains , ссылка https://gb.ru/certificates/525998; HTML 5 CSS 3 geek brains , ссылка https://gb.ru/certificates/451753",Русский — Родной,https://hh.ru/resume/8f156e200005d5eb640039ed1f614f69344d73
Кандидат,Senior Software Engineer,Не указано,"Мужчина, 43 года","Санкт-Петербург , готов к переезду , готов к командировкам",Не указано,Опыт работы 15 лет 9 месяцев,Technical Lead в Stageset,"• Product architecture design • Development of client’s portal using ReactJS/Redux frontend, NestJS backend and MongoDB. • Salesforce/Pipedrive/Hubspot integration • AWS file storage and newsletter template management • Assistant manager • Integration of openAI services using and node.js • Websockets for front back communication • Unit testing using Jest/Karma • Dockers, the services were deployed in dockers","Python, Git, Английский язык, TypeScript, NestJS, Apache Kafka, RabbitMQ, Redis, gRPC, MS SQL, C#, ASP.NET, JavaScript, MVC, LINQ, Windows Services, Windows Forms, NHibernate, .NET Framework, Unit Testing, Xamarin.Android, Xamarin.IOS, Angular 2+, ReactJS, .NET Core, Node.js (facebook chatbot, REST API), Ngrx, Docker, Греческий — Родной, Английский — C1 — Продвинутый, Русский — C2 — В совершенстве","Я люблю свою профессию и располагаю всеми необходимыми навыками для выполнения предлагаемой работы. В данный момент я являюсь гражданином Греции, однако планирую в скором времени переехать в Россию. Русский язык является для меня родным, поэтому владею я им свободно (также как греческим и английским).","University of Crete Computer Science Department , Programmer","Греческий — Родной, Английский — C1 — Продвинутый, Русский — C2 — В совершенстве",https://hh.ru/resume/0a2b5a6f0001d5f3d30039ed1f366179453469
