ФИО,Желаемая должность,Зарплата,Личная информация,Местоположение,Занятость и график,Общий опыт,Последнее место работы,Обязанности,Ключевые навыки,Обо мне,Образование,Языки,Ссылка
Кандидат,Разработчик C#/Middle .NET Developer,Не указано,"Мужчина, 25 лет","Санкт-Петербург , хочу переехать , не готов к командировкам",Не указано,Опыт работы 5 лет 7 месяцев,"Программист-разработчик в Zolla, Группа компаний","Обязанности: • проектирование архитектуры и разработка баз данных для внутренних сервисов компании, с учетом требований к производительности и масштабируемости; • разработка серверной части (Backend) с использованием современных технологий и языков программирования, обеспечение надежности и безопасности API; • разработка клиентской части (Frontend) с созданием удобного и интуитивно понятного пользовательского интерфейса; • интеграция разработанных компонентов и сервисов в единую систему, обеспечение их взаимодействия и совместимости; • тестирование, документирование и поддержка разработанных сервисов, включая устранение ошибок и внесение изменений в соответствии с потребностями пользователей. Достижения • разработал и внедрил внутренний сервис, сокративший время обработки запросов на 40%, благодаря оптимизации алгоритмов и использованию современных технологий; • повысил стабильность работы внутренних систем на 25%, внедрив систему автоматического тестирования и мониторинга, что позволило оперативно выявлять и устранять ошибки; • создал удобный и интуитивно понятный пользовательский интерфейс для внутреннего сервиса, увеличив его использование сотрудниками компании на 30%, что способствовало повышению эффективности их работы; Используемый стек технологий: • SQL, .NET, AngularJS, MongoDB, DevExpress.","C#, SQL, Git, ООП, .NET Framework, MS SQL, Entity Framework, MS Visual Studio, Unity, ASP.NET, SOLID, .NET, Bootstrap, jQuery, ASP.NET MVC, Visual Studio C#, LINQ, Linux, Angular, C++, Docker, Kubernetes, React, RabbitMQ, Apache Kafka, KISS, DRY, Java, REST API, S3, Русский — Родной, Английский — C1 — Продвинутый","Опытный программист с превосходными организационными, коммуникативными и презентационными навыками. Имею умение эффективно работать в многозадачном режиме и с командой. Стремлюсь к достижению результатов и готов развиваться в сфере IT. Мои игры, такие как DayR и Hardcube, успешно выпущены на Google Play, подтверждают мой значительный опыт в разработке на C#, .Net Core, REST, MSSQL и MySQL. Я прекрасно знаком с принципами SOLID и KISS и умею применять паттерны проектирования с высокой эффективностью. Умею реализовывать и сопровождать процессы CI/CD. Знаком с Kubernetes, Docker, Docker Compose. Есть опыт в реализации архитектуры нейропроцессора. Также имеется опыт в микросервисах, умею работать с брокерами сообщений - Kafka, RabbitMQ Есть неплохой опыт в вёрстке. В основном использую Angular, AngularJS, TypeScript, JavaScript. Библиотеки - Font Awesome, DevExpress, DHTMLX, Webix. Примеры работ можно найти на гите - github.com/dontcallmeshurley Английский язык: Advanced.","Санкт-Петербургский национальный исследовательский университет информационных технологий, механики и оптики, Санкт-Петербург Компьютерные системы и технологии , Компьютерные системы и технологии; Московский политехнический университет, Москва Информатики и вычислительной техники , Управление и информатика в технических системах; ООО Политех Политех , Программирование микроконтроллеров","Русский — Родной, Английский — C1 — Продвинутый",https://hh.ru/resume/ab52f3f5000915b1030039ed1f4a7a324d6969
Кандидат,Программист c#,Не указано,"Мужчина, 31 год","Санкт-Петербург , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 1 год 4 месяца,Программист в ООО СиДата,Разработка веб сервисов.,"C#, MS SQL Server, MS Visual Studio, .NET Framework, ASP.NET, Visual Studio C#, Разработка ПО, C++, ООП, Windows Forms, Git, Русский — Родной, Английский — B1 — Средний",Не указано,"Санкт-Петербургский государственный технологический институт (технический университет), Санкт-Петербург Информационных технологий и управления , Автоматизация и управление технологическими процессами и производствами; Московский государственный технический университет им. Н.Э. Баумана, Москва Факультет информатики и систем управления , Информационные системы и телекоммуникации; Московский государственный университет им. М.В. Ломоносова, Москва ВМК , Прикладная математика и информатика","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/8d8a07a700074b714e0039ed1f586c63535250
Кандидат,C#/.NET-разработчик,350 000 ₽ на руки,"Мужчина, 44 года","Новосибирск , не готов к переезду , готов к командировкам",Не указано,Опыт работы 20 лет 5 месяцев,"ведущий инженер-программист в ООО ""НП ИВЦ""","Разработка приложений на .NET (C#, Microsoft Visual Studio 2015) стек: NetFramework 6.2, DevExpress 14.2, MSSQL 2014 (T-SQL).","Русский — Родной, Английский — A1 — Начальный","Коммуникабельность, высокая работоспособность, быстрая обучаемость, ответственность, стремление к наилучшему выполнению поставленных задач.","Новосибирский Авиационный Технический Колледж АВТФ , Программное обеспечение ВТ и АС","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/cb6eea1700019d5b920039ed1f563958625441
Кандидат,Программист .NET,Не указано,"Мужчина, 27 лет","Москва , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 5 лет 9 месяцев,C#/.NET-разработчик в CloudGeometry,"Проектировал и развивал backend-решения на .NET 6–8, обеспечивая масштабируемость и надёжность микросервисной архитектуры. Разрабатывал и оптимизировал REST API с акцентом на производительность, безопасность и интеграцию с внешними и внутренними сервисами. Выполнял анализ и оптимизацию SQL-запросов в PostgreSQL: устранял узкие места, применял индексы, перерабатывал бизнес-логику выборок. Внедрял механизмы кеширования (in-memory и распределённые), что снизило нагрузку на БД и ускорило отклик API. Повышал производительность ключевых операций за счёт рефакторинга бизнес-логики и оптимизации стратегий доступа к данным. Разрабатывал и расширял модульные компоненты для повторного использования, включая универсальные сервисы доступа к данным.","C#, REST, Entity Framework, RabbitMQ, MS SQL, PostgreSQL, Prometheus, InfluxDb, Английский язык, Git, MongoDB, .NET Core, Docker, Unit Testing, Grafana, Atlassian Confluence, SOLID, Azure, Русский — Родной, Английский — C1 — Продвинутый","Свободно общаюсь на английском (B2, CAE), быстро осваиваю новые технологии и эффективно применяю их в работе.","Уфимский государственный авиационный технический университет, Уфа Информатики и робототехники , Программная инженерия","Русский — Родной, Английский — C1 — Продвинутый",https://hh.ru/resume/f50d597600058da8850039ed1f6c7248507447
Кандидат,C# разработчик,Не указано,"Мужчина, 31 год","Москва , не готов к переезду , готов к командировкам",Не указано,Опыт работы 9 лет 5 месяцев,Бортпроводник в ООО АЙФЛАЙ,"Перевозка пассажиров, обеспечение безопасности воздушного судна и пассажиров, обслуживание пассажиров","Умение работать в команде, продвинутый пользователь ПК, аналитические способности, MS Office, Linux, IBM Lotus Notes, Русский — Родной, Английский — A1 — Начальный","Ответственный сотрудник, нацеленный на результат, коммуникабельный, умеющий работать в команде.","Московский авиационный институт (национальный исследовательский университет), Москва Системы управления, информатика и вычислительная техника. , Прикладная информатика","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/26454de900063689320039ed1f6e4d52797157
Кандидат,Программист C#,26 000 ₽ на руки,"Мужчина, 30 лет","Красноярск , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 2 года 2 месяца,Web-программист в ООО Бесконечность,"Настройка, доработка, поддержка сайта организации","C#, .NET Framework, C++, MySQL, Русский — Родной, Английский — B2 — Средне-продвинутый",Не указано,"Сибирский государственный аэрокосмический университет им. академика М. Ф. Решетнева, Красноярск Институт информатики и телекоммуникаций , Прикладная математика и информатика","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/f713171400027b4e8f0039ed1f446343715737
Кандидат,Программист c#,60 000 ₽ на руки,"Мужчина, 30 лет","Омск , готов к переезду , готов к командировкам",Не указано,Опыт работы 1 год 1 месяц,"Старший оператор научной роты в Военная академия связи им. С.М. Буденного, Санкт-Петербург","1. Научная деятельность (в рамках ВС РФ, насколько это возможно); 2. Разрабатывал информационную систему по систематизации базы знаний(аналог wiki). В ходе разработки я ознакомился со стеком LAPP. Приобрел базовые навыки работы с html/css/js. Разработал каркас приложения на чистом php 7.4(Без использования фреймворков и вендор инструментов)","MS SQL Server, C++, PHP, C#, SQL, LAPP, Русский — Родной, Английский — A1 — Начальный",В последние годы проходил обучение без возможности работать. Мой GITHUB https://github.com/Fllleshka,"Санкт-Петербургский государственный университет аэрокосмического приборостроения, Санкт-Петербург Информационные технологии , Математическое обеспечение и администрирование информационных систем; Санкт-Петербургский государственный университет аэрокосмического приборостроения, Санкт-Петербург Информационные технологии , Прикладная математика и информатика","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/e2d2c79000085d4be10039ed1f674b31596e51
Кандидат,"Программист C#, ведущий разработчик",250 000 ₽ на руки,"Мужчина, 44 года","Новосибирск , не готов к переезду , готов к командировкам",Не указано,Опыт работы 22 года 4 месяца,"Ведущий разработчик в ООО ""Кенгу детям""","Организация занимается автоматизацией расчетов за питание в школьных столовых и около этого СКУД, IT-инфраструктура школы и видеонаблюдение. Имелось всё полностью своё программное обеспечение для всех этапов, начиная от приема денежных средств в платежных терминалах и ПО для места кассира в столовой, и заканчивая серверами, личными кабинетами на Web и финансовой отчетностью. Обязанности: обеспечение функционирования и развития всего спектра программного обеспечения используемого в организации. Проектирование, разработка, практическое программирование, тестирование и внедрение. Достижения - всё работало. Последнее время активно велась доработкой и оптимизация ПО, расширение различного функционала в том числе считывателями карт, эквайринговыми терминалами, разработка модуля ПО для работы в вендинговых автоматах, разработка системы учета и расчетов за платные школьные образовательные услуги;","C#, Разработка ПО, Серверное программирование, MS SQL, руководство командой разработчиков, Управление проектами, ASP.NET, .NET Framework, C++, Microsoft Visual Studio, Visual Studio C#, Разработка мобильных приложений, Русский — Родной, Английский — B2 — Средне-продвинутый","Не боюсь сделать шаг вправо и влево, расширив и углубив задания. Не люблю пустую болтовню. Люблю делать дело от начала и до конца.","Новосибирский государственный технический университет, Новосибирск Факультет прикладной математики и информатики , Прикладная математика и информатика","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/02a06b45000353dc970039ed1f624844446e45
Кандидат,C#/.NET-разработчик MIddle+ /Senior,230 000 ₽ на руки,"Мужчина, 28 лет","Казань , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 7 лет 6 месяцев,C#/.NET-разработчик + TeamLead небольшой команды (переход из Seven Group) в AldanDev,"Разработка серверной части https://smally.me (проект изначально компании SevenGroup), в которую входят : - Админка - Клиентская часть - Сервисы обработки платежей, расчетов и обвязки вокруг работы с выдачей займов под недвижимость или исполнение гос. контракта","Visual Studio C#, Водительское удостоверение категории B, Слепая печать, Татарский язык, ASP.NET, ASP.NET Core, .NET Core, Swagger, LINQ, С#, Docker, Docker-compose, ASP.NET MVC, Web API, GitLab CI, MS Visio, Git, CSS, HTML, PostgreSQL, RabbitMQ, Entity Framework, MS SQL, Английский язык, JavaScript, Atlassian Jira, MySQL, Русский — Родной, Английский — B1 — Средний, Татарский — B2 — Средне-продвинутый",Не указано,"Казанский Государсnвенный Энергетический университет Институт Экономики и Информационных Технологий , Прикладная математика","Русский — Родной, Английский — B1 — Средний, Татарский — B2 — Средне-продвинутый",https://hh.ru/resume/232340b60002e68e220039ed1f6d7a494d4655
Кандидат,Программист-разработчик,Не указано,"Мужчина, 36 лет","Самара , готов к переезду , готов к командировкам",Не указано,Опыт работы 14 лет 5 месяцев,PHP-программист в Ticketon Events,"Поддержка имеющейся системы, внедрение нового функционала, внедрение новых интеграций","PHP, C#, MySQL, MS SQL, Linux, Node.js, HTML, CSS, jQuery, Java script, SQL, Bootstrap, Golnag, Git, ООП, Ajax, XML, MVC, Laravel, Codeigniter, Русский — Родной, Английский — B1 — Средний, Таджикский — C1 — Продвинутый","Очень устремленный, есть опыт работы в разработке крупных проектов, умею работать в команде","Российско-Таджикский (Славянский) университет Экономический , Приклодная информатика в экономике; C# Продвинутый курс itelect , C#, программирование","Русский — Родной, Английский — B1 — Средний, Таджикский — C1 — Продвинутый",https://hh.ru/resume/0216a7e5000300baeb0039ed1f796f31424d58
Кандидат,Программист C#,Не указано,"Мужчина, 25 лет","Владимир , готов к переезду (Владимир, Москва, Санкт-Петербург) , готов к командировкам",Не указано,Опыт работы 1 год 5 месяцев,Делопроизводство в МО РФ,"Ведение учёта личного состава, разработка документации, ведение отчётной документации.","MS Access, MS Excel, MS Word, Коммуникабельность, C#, Cisco, Русский — Родной, Английский — B1 — Средний","Целеустремлённый и обучаемый, хочу стать часть целеустремлённого и дружного коллектива нацеленного на успех.","Муромский институт (филиал) Владимирского государственного университета им. А.Г. и Н.Г. Столетовых, Муром Факультет информационных технологий , Программирование в компьютерных системах; Делопроизводство МО РФ , Делопроизводитель","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/5f868d5a00087d85e30039ed1f6a6e447a4468
Кандидат,Developer C#,3 000 € на руки,"Мужчина, 45 лет","Москва , м. Боровское шоссе , готов к переезду (Другие регионы) , готов к редким командировкам",Не указано,Опыт работы 23 года,Инженер-программист в Фортекс,"Разработка программного обеспечения для многофункциональных информационно-платежных терминалов. Написал для Сбербанка XFS сервисы для принтера, сканера штрих-кодов, доработал и устранил утечки памяти, deadlock для XFS-сервисов купюроприемника, картридера, пинпада. Сервисы работают в асинхронным, многопоточной режиме. Доработал и устранил утечки памяти, deadlock в XFS manager. Использовал C++11, stl, C#(.Net 4.5).","Русский — Родной, Английский — B2 — Средне-продвинутый","знаю и использую языки Assembler IA32(Tasm,Microsoft Asm, Macro Asm); C/C++/C++ .Net; JavaScript. использовал MFC, STL создавал пользовательский интерфейс. использую среды разработки: Masm 8.0, Visual Studio C++ 6.0, Visual Studio .Net 2003. Когда-то давно использовал Sourcesafe, SoftIce for Windows. Периодически или постоянно использую GCC, SVN, GIT. программировал протокол передачи данных между компьютером и внешними устройствами по интерфейсу RS485 базовые знания языка SQL.","Московский государственный технологический университет ""Станкин"", Москва факультет Информационных технологий/ специальность прикладная математика. , диплом","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/967336a00002b80ab10039ed1f687471314957
Кандидат,Программист С/C++/C#,50 ₽ на руки,"Мужчина, 34 года","Дмитров (Московская область) , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 9 месяцев,Программист C# в ООО «Мастерская психофизиологии «Энергия»,"Занимался разработкой компьютерного полиграфа. Разработал эффективную систему вывода полиграммы в реальном времени, асинхронно дорисовывающую изменяющиеся участки полиграммы.","Русский — Родной, Английский — B2 — Средне-продвинутый","Интересы: Физика, программирование, музыка.","Московский физико-технический институт (Государственный университет), Долгопрудный Физической и квантовой электроники , Высокопроизводительные вычислительные системы","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/e0c70f1600024dd7070039ed1f384270613841
Не указано,C#/.NET-разработчик,270 000 ₽ на руки,"Мужчина, 48 лет","Курск , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 32 года 2 месяца,"Программист, Старший программист в ООО Норбит",Разработка программного обеспечения,"C#, ASP.NET Core, MS SQL, RabbitMQ, .NET Framework, Entity Framework, NHibernate, WCF, SQLite, Wix, DevExpress, Git, log4net, TPL, dotTrace, WireShark (tshark), AutoMapper, Криптография, Redmine, Atlassian Jira, .Net 8, PostgreSQL, MassTransit, Docker-compose, Redis, Elasticsearch, Jaeger, Quartz, SignalR, Русский — Родной, Английский — B1 — Средний","C#, С/С++, Delphi .NET 8, .NET Framework, ASP NET Core DB - MS SQL, PostgreSQL, SQLite, Marten ORM - Entity Framework Core, NHibernate MessageBroker - RabbitMQ, MassTransit, Redis Loggers - NLog, log4net, Serilog Tests - nUnit, xUnit Другое - Jaeger, Quartz, SignalR, WireShark (tshark), dotTrace, Jira, Jira API, RedMine, Grafana, UniOne, Git, AutoMapper, WCF, TPL DataFlow, WiX, DevExpress (WinForms) OC - Windows, Linux Mint Проекты: - Переработка архитектуры системы массовой рассылки почты (backend, текущий проект) Стек .Net 8, ASP NET Core, RabbitMQ (MassTransit), MySQL - Разработка функционала no-code-платформы автоматизации бизнес-процессов Стек .Net 6, ASP NET Core, EF Core, Redis, PostgreSQL - Синхронизация Jira (небольшой проект с использованием Jira API) - Распил монолита на микросервисы - Разработка системы документооборота (desktop UI, backend) Стек WinForms+DevExpress, WCF, NHibernate, MS SQL. Выполненные задачи: интерфейс модуля документооборота, разработка структуры БД, взаимодействие клиент-сервер, взаимодействие с MS Office (в т.ч. разрешение конфликтов версий документов), разработка инсталлятора (WiX). - Анализ сетевого трафика (backend, desktop UI) Стек WinForms+DevExpress, ASP NET Core, EF Core (CodeFirst), MS SQL) Выполненные задачи: разработка структуры БД, взаимодействие клиент-сервер, импорт данных (TPL DataFlow для оптимизации импорта данных) - Распознавание электронных схем (алгоритмы, desktop UI, backend) Стек WinForms+DevExpress, WCF, Entity Framework 6 Code First, MS SQL. Выполненные задачи: разработка структуры БД, взаимодействие клиент-сервер, спец.алгоритмы, оптимизация доступа к БД. Личные качества: ответственность, организованность, аналитический склад ума, быстрое освоение нового, умение работать как в команде, так и самостоятельно, пунктуальность, вежливость, доброжелательность, грамАтнАсть, без вредных привычек, регулярно занимаюсь спортом (спортивное ориентирование), люблю горные лыжи, горный туризм, braingames.ru, коронавирусом переболел :-)","ИКСИ (Институт криптографии, связи и информатики при Академии ФСБ) Инженер-математик","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/5a4f81610008a561a30039ed1f4c627a79534c
Кандидат,Программист C# .Net,70 000 ₽ на руки,"Мужчина, 49 лет","Тамбов , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 25 лет 9 месяцев,Иженер программист в ОАО Пигмент,"WPF + MVVM, EF, REST API, GIT.",".NET Framework, WPF, C#, Visual Studio C#, MySQL, Русский — Родной, Английский — A1 — Начальный","Разработка проектов с использованием .Net Core, WPF , MAUI, паттерн MVVM, Linux.","Тамбовский государственный технический университет, Тамбов Факультет информационнных технологий , САПР","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/57763f3e00018fbd870039ed1f56387a32377a
Кандидат,C#/.NET-разработчик,Не указано,"Мужчина, 26 лет","Санкт-Петербург , не готов к переезду , не готов к командировкам",Не указано,Опыт не указан,Не указано,Не указано,"C#, Unity, Русский — Родной, Английский — B1 — Средний","Из личных качеств я бы хотел отметить коммуникабельность, стрессоустойчивость, быструю обучаемость, внимательность","СПАСК ПГС , Техник-строитель","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/6f20b54c00086a576c0039ed1f6974556d6866
Кандидат,C# ASP.NET или Windows Phone или Windows разработчик,100 000 ₽ на руки,"Мужчина, 42 года","Орел , готов к переезду (Белгород, Курск, Москва, Севастополь, Сочи) , не готов к командировкам",Не указано,Опыт работы 12 лет 7 месяцев,Разработчик в LetsTalkBox.com,Разработка с нуля и продвижение социального сервиса знакомств LetsTalkBox.com. Разработка системы анализа пользовательских предпочтений и мотивации. Разработка мобильного и десктопного приложения для сервиса знакомств LetsTalkBox.com,"Мобильность, C#, WIndows Phone, iOS, .NET Framework, ASP.NET, Objective-C, Visual Studio C#, Mac Os, MS Visual Studio, Windows 7, Работа в команде, Деловая коммуникация, jQuery, MS SQL, JavaScript, HTML, SQL, MS SQL Server, CSS, MVC, Swift, SAP Mobile Platform, Ajax, LINQ, Big Data, AI, AR, Neural Networks, Русский — Родной, Английский — B2 — Средне-продвинутый",Не указано,"Орловский государственный университет, Орел Электроники и приборостроения , Приборы и методы контроля природной среды, веществ, материалов и изделий","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/650d0e5400033b329e0039ed1f4f3857664e6f
Кандидат,Программист-разработчик C#,10 000 ₽ на руки,"Мужчина, 23 года","Москва , м. Люблино , не готов к переезду , не готов к командировкам",Не указано,Опыт не указан,Не указано,Не указано,"Понимаю чужой код, Хорошо комментирую код, Не требую многого, Знаю, где искать, Unity3D, Готов упорно трудиться, Или идеально, или никак, Русский — Родной","Учусь на GeekBrains, работаю над собственным стартапом","Разработчик C# GeekBrains , C# Developer",Русский — Родной,https://hh.ru/resume/7ed83c8000052887a10039ed1f6f665045686b
Кандидат,Программист C#,20 000 ₽ на руки,"Женщина, 23 года","Ростов-на-Дону , не готова к переезду , не готова к командировкам",Не указано,Опыт не указан,Не указано,Не указано,"Русский — Родной, Английский — B2 — Средне-продвинутый",В последние годы проходила обучение без возможности работать.,ИММиКН ЮФУ Фундаментальная информатика и информационные технологии,"Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/8ecb746f00088a9f1a0039ed1f6d4c3831646a
Кандидат,Junior C# Developer,Не указано,"Мужчина, 28 лет","Москва , готов к переезду , не готов к командировкам",Не указано,Опыт работы 5 месяцев,Junior C# Developer в Synapse Company,"Разработка приложений на C#+Unity под различные платформы(PC, WebGL, Android, Ios). Исправление багов в уже существующих системах, рефакторинг.","Хорошее понимание ООП, Умение работать с Git, SOLID, Scrum, Русский — Родной, Английский — B2 — Средне-продвинутый","Работал на связке Unity+C# с 2015 года, сейчас ищу что-то более востребованное, хочу попробовать Java.","Обнинский институт атомной энергетики (филиал) Национального исследовательского ядерного университета ""МИФИ"", Обнинск Техникум , Программирование в компьютерных системах","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/b85009440007b9b7df0039ed1f676858384249
Кандидат,"Программист C#, С/С++, PHP, Python",100 000 ₽ на руки,"Мужчина, 30 лет","Санкт-Петербург , м. Технологический институт 1 , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 6 лет 2 месяца,Инженер-программист в Элеста,"- Коммерческая разработка на C# .NET 8, Python, PHP - Разработка централизованного решения для печати различных этикеток для производимого оборудования, с возможностью использования данного решения другими разработчиками. - Разработка отдельных модулей на Python под Raspberry PI проверочных стендов выпускаемой продукции -Разработка бизнес процессов Bitrix24 коробка, разработка Desktop приложений Windows/Linux на C# (проекты Windows/Linux .NET 8) для внутренних нужд предприятия. - разработка программы печати этикеток (С# Desktop) для принтеров Godex (RT-230, GE530) с сетевым взаимодействием для выпускаемой продукции, - разработка ПО на Python под Raspberry PI (датчик APDS 9960 распознавание цветов индикаторов выпускаемой продукции) - работа с i2c на Python посредством smbus - работа с файлами на Python - Разработка печати этикеток на языках EZPL/ZPL (отрисовка штрих кодов, QR кодов, текстовой информации и картинок/логотипов) - Работа с нативным способом печати изображений GRF под принтеры этикеток (C# + ZPL) - Разработка API на PHP 7.2 для связки с другими программами на C# или Python - Работа с TCP/IP и UART на C# - Работа с изображениями на C# посредством System.Drawing (формировал монохромный BMP файл с последующим переводом в формат GRF) - Работа с ini файлами на C# посредством Win API - Работа с XML файлами на C# - Многопоточность на C# посредством TPL + асинхронность - Работа с GPIO на C# .NET 8 (System.IOT.Device)/Python (Raspberry PI) - Разработка программы учёта технических средств (C# + MySQL) - Разработка веб-страницы с номерами телефонов сотрудников (PHP 7.2) - Поддержка работоспособности сайта на WordPress - Разработка ПО для тестирования некоторых модулей выпускаемой продукции для ОС Android (Java Android Studio) - Работа с SMTP на C# (отправка отчётов об ошибках и логов) C/C++ - (UART, I2C, GPIO, работа с модемом SIM7500 (регистрация в сети, отправка смс, отправка пакетов UDP средствами модема AT-команды), UDP) разработка на базе Raspberry Pi 3, 5 C# - Разработка системы автофокусировки камеры QT C/C++ Разработка стендового производственного оборудования -------------Задачи администрирования------------ -Администрирование Bitrix24 коробка разработка БП в Bitrix24 Разработка API для Bitrix24 на PHP и интеграция на отдельном сервере со связью посредством curl - Поддержание работоспособности рабочих станций - Резервирование серверов Windows - Работа с Active directory - Сборка рабочих мест из комплектующих - Поддержка работоспособности корп. портала на базе Bitrix24 - Поддержка ЭЦП, КриптоПро - Поддержка работоспособности серверов Hyper-V","C#, Windows Forms, .NET Framework, Visual Studio C#, ООП, .NET 8, Linux, Raspberry OS, MS Access, HTML5, CSS3, Java Android, Net Core, C/C++, Русский — Родной, Английский — B1 — Средний, Японский — A2 — Элементарный","Занимаюсь разработкой прикладного программного обеспечения под Windows/Linux для нужд предприятия, а так же производственного оборудования (сканнер штрихкодов, этикеточных принтеров)","Учебный центр ""Бруноям"" Web разработка , Верстальщик HTML5/CSS3; Учебный центр ""Бруноям"" WEB разработка , Программист PHP; КЭП Радиоэлектроника , Монтажник радиоэлектронной аппаратуры и приборов; Военный учебно-научный центр Военно-Морского Флота ""Военно-морская академия имени Адмирала Флота Советского Союза Н.Г. Кузнецова"", Санкт-Петербург Радиоэлектроника , Радиотехника","Русский — Родной, Английский — B1 — Средний, Японский — A2 — Элементарный",https://hh.ru/resume/43a64912000655af5c0039ed1f6a706c306c52
Кандидат,Программист С#,30 000 ₽ на руки,"Мужчина, 29 лет","Барнаул , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 7 лет 2 месяца,Программист-разработчик в Demlabs,Программист-разработчик,"Обучаемость, Linux, Русский — Родной, Английский — A2 — Элементарный",В последние годы проходил обучение без возможности работать. Исключение составляет практика,"Алтайский государственный технический университет им. И.И. Ползунова, Барнаул Информационных технологий , Приборостроение","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/a4f91880000561963c0039ed1f6355624c5937
